resource_type,resource_name,user_id,timestamp,metadata
home,Game Dashboard,duynd8,2/4/2026 10:50,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,willt,2/4/2026 10:46,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,willt,2/4/2026 10:45,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,thuongtd,2/4/2026 10:36,"{""folder"": ""A59 - Kiem Vu PV-Mobile"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A59 - Kiem Vu PV-Mobile,thuongtd,2/4/2026 10:36,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
search,kiếm vũ,thuongtd,2/4/2026 10:36,"{""device_type"": ""laptop"", ""source_item"": ""Home""}"
search,kiếm,thuongtd,2/4/2026 10:36,"{""device_type"": ""laptop"", ""source_item"": ""Home""}"
home,Game Dashboard,thuongtd,2/4/2026 10:36,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,danhg,2/4/2026 10:36,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,huyvc,2/4/2026 10:28,"{""folder"": ""AA15 - Dream and Lethe Record All"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,AA15 - Dream and Lethe Record All,huyvc,2/4/2026 10:28,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,huyvc,2/4/2026 10:28,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Operation,nhandt3,2/4/2026 10:20,"{""folder"": ""425 - Perfect World Thái"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,425 - Perfect World Thái,nhandt3,2/4/2026 10:20,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,nhandt3,2/4/2026 10:20,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,khoitn,2/4/2026 10:12,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,CS Performance,phuongbtn,2/4/2026 10:01,"{""folder"": ""Other Reports"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,thanglx,2/4/2026 9:58,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
game,"C06,C07 - Ballistar_TWID",thanglx,2/4/2026 9:58,"{""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,thanglx,2/4/2026 9:57,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""mobile"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,thanglx,2/4/2026 9:57,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""mobile"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,khoitn,2/4/2026 9:48,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,danhg,2/4/2026 9:42,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Complete View,huawj,2/4/2026 9:41,"{""folder"": ""AA22: Lineage 2 Mobile"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,AA22: Lineage 2 Mobile,huawj,2/4/2026 9:41,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,huawj,2/4/2026 9:41,"{""folder"": ""AA22: Lineage 2 Mobile"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,AA22: Lineage 2 Mobile,huawj,2/4/2026 9:41,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,trieutq2,2/4/2026 9:35,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trieutq2,2/4/2026 9:32,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trieutq2,2/4/2026 9:32,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,hienntt13,2/4/2026 9:31,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Operation,danhg,2/4/2026 9:10,"{""folder"": ""A934 - Ghost Story-All"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A934 - Ghost Story-All,danhg,2/4/2026 9:10,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,CompleteView,danhg,2/4/2026 9:10,"{""folder"": ""A934 - Ghost Story-All"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A934 - Ghost Story-All,danhg,2/4/2026 9:10,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,danhg,2/4/2026 9:09,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,trungpn,2/4/2026 9:06,"{""folder"": ""A486 - Thiên Dụ (Revelation)"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A486 - Thiên Dụ (Revelation),trungpn,2/4/2026 9:06,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A934 - Ghost Story-All,trungpn,2/4/2026 9:06,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,hainnd,2/4/2026 9:04,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hainnd,2/4/2026 9:04,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Reporting,locdhv,2/4/2026 9:00,"{""folder"": ""647 - Ballistic Hero VNG"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,trungpn,2/4/2026 8:59,"{""folder"": ""A934 - Ghost Story-All"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A934 - Ghost Story-All,trungpn,2/4/2026 8:59,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A70 - Nghịch Thuỷ Hàn,trungpn,2/4/2026 8:59,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,trungpn,2/4/2026 8:59,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A70 - Nghịch Thuỷ Hàn,trungpn,2/4/2026 8:59,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,antt4,2/4/2026 8:42,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,antt4,2/4/2026 8:42,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,thuongtd,2/4/2026 7:37,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,hongz,2/4/2026 7:24,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,thanglx,2/4/2026 7:17,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""mobile"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hongz,2/4/2026 0:06,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hongz,2/3/2026 23:51,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hongz,2/3/2026 23:51,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,ruixiangf,2/3/2026 23:42,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,tuanqg,2/3/2026 23:25,"{""folder"": ""AA22: Lineage 2 Mobile"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Reporting,nidhn,2/3/2026 23:03,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A52 - Naraka: Bladepoint,nidhn,2/3/2026 23:03,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,zey,2/3/2026 22:42,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,ruixiangf,2/3/2026 21:31,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hainnd,2/3/2026 21:09,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hainnd,2/3/2026 20:20,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,kietlta,2/3/2026 20:07,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,khoitn,2/3/2026 18:31,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
game,AA45 - Samkok Fantasy (SEA+VN),khoitn,2/3/2026 18:31,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,khoitn,2/3/2026 18:31,"{""folder"": ""AA45 - Samkok Fantasy (SEA+VN)"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,AA45 - Samkok Fantasy (SEA+VN),khoitn,2/3/2026 18:31,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,khoitn,2/3/2026 18:31,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
game,AA45 - Samkok Fantasy (SEA+VN),khoitn,2/3/2026 18:30,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,khoitn,2/3/2026 18:27,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,khoitn,2/3/2026 18:27,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
game,AA22: Lineage 2 Mobile,khoitn,2/3/2026 18:25,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
search,lineage,khoitn,2/3/2026 18:25,"{""device_type"": ""laptop"", ""source_item"": ""Home""}"
home,Game Dashboard,khoitn,2/3/2026 18:25,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
search,lineage,khoitn,2/3/2026 18:23,"{""device_type"": ""laptop"", ""source_item"": ""Home""}"
search,line,khoitn,2/3/2026 18:23,"{""device_type"": ""laptop"", ""source_item"": ""Home""}"
home,Game Dashboard,khoitn,2/3/2026 18:23,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
game,AA22: Lineage 2 Mobile,khoitn,2/3/2026 18:23,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,AA22: Lineage 2 Mobile,khoitn,2/3/2026 18:23,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
search,line,khoitn,2/3/2026 18:23,"{""device_type"": ""laptop"", ""source_item"": ""Home""}"
search,nara,khoitn,2/3/2026 18:23,"{""device_type"": ""laptop"", ""source_item"": ""Home""}"
home,Game Dashboard,thuna11,2/3/2026 18:19,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
game,A70 - Nghịch Thuỷ Hàn,sontt8,2/3/2026 18:14,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,thuna11,2/3/2026 18:10,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
game,A49 - Crossfire Legends-VN,huawj,2/3/2026 17:10,"{""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,huawj,2/3/2026 17:10,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""mobile"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,huawj,2/3/2026 17:09,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""mobile"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,huawj,2/3/2026 17:09,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""mobile"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,huawj,2/3/2026 17:09,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""mobile"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,huawj,2/3/2026 17:09,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""mobile"", ""source_item"": ""realtime_dashboard""}"
tableau,SDK Conversion Rate,anhnh8,2/3/2026 17:08,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,anhnh8,2/3/2026 17:08,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,anhnh8,2/3/2026 17:08,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,huawj,2/3/2026 17:08,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,anhnh8,2/3/2026 17:08,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,anhnh8,2/3/2026 17:08,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
game,A49 - Crossfire Legends-VN,huawj,2/3/2026 17:08,"{""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,danhhdq,2/3/2026 17:08,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
export,Export,danhhdq,2/3/2026 17:08,"{""device_type"": ""laptop"", ""source_item"": ""export""}"
game,A49 - Crossfire Legends-VN,huawj,2/3/2026 17:05,"{""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,huawj,2/3/2026 17:05,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,huawj,2/3/2026 17:05,"{""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
game,AA22: Lineage 2 Mobile,huawj,2/3/2026 17:03,"{""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,huawj,2/3/2026 17:03,"{""folder"": ""AA22: Lineage 2 Mobile"", ""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
game,AA22: Lineage 2 Mobile,huawj,2/3/2026 17:03,"{""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
game,A52 - Naraka: Bladepoint,huawj,2/3/2026 17:02,"{""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,huawj,2/3/2026 17:02,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
game,A52 - Naraka: Bladepoint,huawj,2/3/2026 17:02,"{""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,cheng-kail,2/3/2026 16:54,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,cheng-kail,2/3/2026 16:50,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,quinn,2/3/2026 16:48,"{""folder"": ""A934 - Ghost Story-All"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,trangpnt,2/3/2026 16:41,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,trangpnt,2/3/2026 16:41,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,baodn3,2/3/2026 16:37,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,quinn,2/3/2026 16:32,"{""folder"": ""A934 - Ghost Story-All"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A934 - Ghost Story-All,quinn,2/3/2026 16:32,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,quinn,2/3/2026 16:32,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,quinn,2/3/2026 16:32,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,dungtt5,2/3/2026 16:29,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,dungtt5,2/3/2026 16:29,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,dungtt5,2/3/2026 16:29,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Operation,vinhnt2,2/3/2026 16:26,"{""folder"": ""452 - Võ Lâm Truyền Kỳ 1 Mobile"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,452 - Võ Lâm Truyền Kỳ 1 Mobile,vinhnt2,2/3/2026 16:26,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Complete View,juetians,2/3/2026 16:23,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,trieutq2,2/3/2026 16:17,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,phatlt2,2/3/2026 16:16,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,phatlt2,2/3/2026 16:16,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,xiaokunp,2/3/2026 15:54,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,quinn,2/3/2026 15:53,"{""folder"": ""A934 - Ghost Story-All"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A934 - Ghost Story-All,quinn,2/3/2026 15:53,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,quinn,2/3/2026 15:53,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trieutq2,2/3/2026 15:53,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trilm4,2/3/2026 15:53,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trilm4,2/3/2026 15:53,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trilm4,2/3/2026 15:53,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,trilm4,2/3/2026 15:53,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A52 - Naraka: Bladepoint,trilm4,2/3/2026 15:52,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,trilm4,2/3/2026 15:52,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trieutq2,2/3/2026 15:52,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Complete View,trilm4,2/3/2026 15:52,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,trilm4,2/3/2026 15:52,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,trilm4,2/3/2026 15:52,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,linhnn6,2/3/2026 15:52,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trilm4,2/3/2026 15:52,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,trilm4,2/3/2026 15:52,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,trilm4,2/3/2026 15:52,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,trilm4,2/3/2026 15:52,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Operation,xiaokunp,2/3/2026 15:49,"{""folder"": ""AA45 - Samkok Fantasy (SEA+VN)"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,AA45 - Samkok Fantasy (SEA+VN),xiaokunp,2/3/2026 15:49,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,trilm4,2/3/2026 15:47,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,trilm4,2/3/2026 15:47,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,trilm4,2/3/2026 15:47,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,hoangnk2,2/3/2026 15:40,"{""folder"": ""610 - Võ Lâm Truyền Kỳ MAX"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,610 - Võ Lâm Truyền Kỳ MAX,hoangnk2,2/3/2026 15:39,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Operation,hoangnk2,2/3/2026 15:39,"{""folder"": ""610 - Võ Lâm Truyền Kỳ MAX"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,610 - Võ Lâm Truyền Kỳ MAX,hoangnk2,2/3/2026 15:39,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,linhnn6,2/3/2026 15:38,"{""device_type"": ""mobile"", ""source_item"": ""home""}"
home,Game Dashboard,linhnn6,2/3/2026 15:38,"{""device_type"": ""mobile"", ""source_item"": ""home""}"
tableau,Level Up Performance Dashboard,linhnn6,2/3/2026 15:37,"{""folder"": ""Other Reports"", ""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,linhnn6,2/3/2026 15:37,"{""device_type"": ""mobile"", ""source_item"": ""home""}"
home,Game Dashboard,phuongntx2,2/3/2026 15:16,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,ruixiangf,2/3/2026 15:08,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Operation,vinhnt2,2/3/2026 15:08,"{""folder"": ""452 - Võ Lâm Truyền Kỳ 1 Mobile"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,452 - Võ Lâm Truyền Kỳ 1 Mobile,vinhnt2,2/3/2026 15:08,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,thinhnc,2/3/2026 15:01,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trieutq2,2/3/2026 15:01,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,thinhnc,2/3/2026 15:00,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,khoamld,2/3/2026 14:58,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,ruixiangf,2/3/2026 14:56,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Partner Monthly Performance Dashboard,tecy,2/3/2026 14:51,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,tecy,2/3/2026 14:51,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,tuanhn2,2/3/2026 14:46,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A70 - Nghịch Thuỷ Hàn,tuanhn2,2/3/2026 14:46,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,duynd8,2/3/2026 14:34,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,nguyenlk2,2/3/2026 14:30,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Partner Monthly Performance Dashboard,tientm6,2/3/2026 14:26,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,nguyenlk2,2/3/2026 14:25,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Reporting,chingw,2/3/2026 14:21,"{""folder"": ""A664 - Metal Slug"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A664 - Metal Slug,chingw,2/3/2026 14:21,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Partner Monthly Performance Dashboard,tecy,2/3/2026 14:21,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Operation,baodn3,2/3/2026 14:20,"{""folder"": ""658 - Kiếm Thế Origin"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Operation,baodn3,2/3/2026 14:12,"{""folder"": ""658 - Kiếm Thế Origin"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,658 - Kiếm Thế Origin,baodn3,2/3/2026 14:12,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,baodn3,2/3/2026 14:12,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,kietlta,2/3/2026 14:12,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,"C06,C07 - Ballistar_TWID",kietlta,2/3/2026 14:12,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/3/2026 14:12,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,kietlta,2/3/2026 14:12,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,quinn,2/3/2026 14:11,"{""folder"": ""A934 - Ghost Story-All"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Operation,baodn3,2/3/2026 14:09,"{""folder"": ""658 - Kiếm Thế Origin"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,658 - Kiếm Thế Origin,baodn3,2/3/2026 14:09,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,baodn3,2/3/2026 14:09,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,baodn3,2/3/2026 14:06,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,kietlta,2/3/2026 14:04,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
export,Export,thanhttt4,2/3/2026 13:59,"{""device_type"": ""laptop"", ""source_item"": ""export""}"
home,Game Dashboard,thanhttt4,2/3/2026 13:59,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
export,Export,thaipm,2/3/2026 13:58,"{""device_type"": ""laptop"", ""source_item"": ""export""}"
realtime,Real-time Dashboard,nghiant2,2/3/2026 13:57,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
